content_id,client_id,content_type,main_intent,impressions_90d,clicks_90d,clicks_last_30d,clicks_prev_30d,ctr,avg_position,days_since_last_update,model_score,baseline_score,rank,reason_codes,recommended_action
content_35d63627bf3e,client_8527a891e2,keyword article,commercial,1525,0,0,0,0.0,32.6,103,0.8441900732086399,0.0,170,meaningful impression volume,Investigate
content_e5bcdfaadccd,client_434c9b5ae5,keyword article,informational,392,0,0,0,0.0,9.2,89,0.8441879057592608,0.0,171,visible in search,Investigate
content_d173a4758ef4,client_8527a891e2,keyword article,informational,102,0,0,0,0.0,16.3,102,0.8438412781684596,0.0,172,visible in search,Investigate
content_ecef382bc4ff,client_f369cb89fc,keyword article,transactional,461,0,0,0,0.0,19.9,106,0.8437462906721989,0.0,173,visible in search,Investigate
content_db74537c5636,client_8527a891e2,keyword article,informational,171,0,0,0,0.0,13.7,102,0.8437252789743924,0.0,174,visible in search,Investigate
content_c9718c5004f1,client_f369cb89fc,keyword article,informational,1428,5,2,3,0.35,5.3,20,0.8437065491607959,1.8161825444824669,175,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_38b38f76d730,client_4e07408562,keyword article,informational,3774,30,5,3,0.79,5.2,104,0.843314447150673,-4.118077830841562,176,visible in search; meaningful impression volume,Investigate
content_f85630630136,client_bdd2d3af3a,keyword article,informational,51,0,0,0,0.0,8.3,20,0.8426546303510323,0.0,177,visible in search,Investigate
content_1777590f5506,client_f369cb89fc,keyword article,informational,354,1,0,1,0.28,0.5,20,0.841998792217885,2.936058894737708,178,recent click decline; visible in search,CTR/content review
content_0c8cb6bad4a7,client_f369cb89fc,keyword article,transactional,502,0,0,0,0.0,2.0,20,0.8418254767622779,0.0,179,visible in search,Investigate
content_01de991d8888,client_e629fa6598,keyword article,commercial,131,0,0,0,0.0,9.4,22,0.8414172349166752,0.0,180,visible in search,Investigate
content_e540f63bc134,client_4e07408562,keyword article,informational,10231,41,4,26,0.4,4.1,13,0.8411704820557641,7.523409538951517,181,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_24c504b57001,client_434c9b5ae5,keyword article,informational,203,0,0,0,0.0,9.4,89,0.8411115487817626,0.0,182,visible in search,Investigate
content_6677fd6c4ea5,client_4e07408562,keyword article,transactional,1152,2,0,0,0.17,34.8,104,0.8408151185394274,0.0,183,meaningful impression volume,Investigate
content_f126b11258e3,client_bdd2d3af3a,keyword article,informational,56,0,0,0,0.0,6.2,20,0.8406441033443093,0.0,184,visible in search,Investigate
content_85a09b3e3147,client_8527a891e2,keyword article,informational,116,0,0,0,0.0,6.4,92,0.8404362465891269,0.0,185,visible in search,Investigate
content_98aa0aecb1d9,client_8527a891e2,keyword article,informational,5190,3,2,0,0.06,5.1,104,0.8404027716765987,-17.10936327165446,186,visible in search; meaningful impression volume,Investigate
content_0d7f4fecb391,client_4e07408562,keyword article,transactional,784,0,0,0,0.0,33.0,104,0.8390026381507364,0.0,187,meaningful impression volume,Investigate
content_1b920d0039ba,client_f369cb89fc,keyword article,informational,273,2,0,1,0.73,5.9,20,0.8389360231412657,2.8065640531940352,188,recent click decline; visible in search,CTR/content review
content_20b682542a31,client_f369cb89fc,keyword article,informational,339,0,0,0,0.0,3.3,20,0.838848609301363,0.0,189,visible in search,Investigate
content_bd09429b5300,client_f369cb89fc,keyword article,informational,92,0,0,0,0.0,4.0,20,0.838692080053139,0.0,190,visible in search,Investigate
content_36dd471dc460,client_8527a891e2,keyword article,informational,91,0,0,0,0.0,13.0,104,0.8382615961655536,0.0,191,visible in search,Investigate
content_b84cb2300d9d,client_f369cb89fc,keyword article,transactional,388,0,0,0,0.0,6.0,106,0.8381285233043928,0.0,192,visible in search,Investigate
content_1892fc1b06f2,client_f369cb89fc,keyword article,informational,101,0,0,0,0.0,9.6,20,0.8380902029155832,0.0,193,visible in search,Investigate
content_4b7a721bc15c,client_f369cb89fc,keyword article,informational,258,0,0,0,0.0,6.8,20,0.8379211182444826,0.0,194,visible in search,Investigate
content_471caa66d791,client_8527a891e2,keyword article,informational,18,0,0,0,0.0,8.2,92,0.8378434501405028,0.0,195,visible in search,Investigate
content_ca6011795338,client_4e07408562,keyword article,informational,2021,1,0,0,0.05,11.7,14,0.8373223915666457,0.0,196,visible in search; meaningful impression volume,Investigate
content_d066bbc6e0c2,client_f369cb89fc,keyword article,commercial,3552,14,1,2,0.39,8.8,20,0.8371084366589194,2.725182532007009,197,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_829c68e60d13,client_f369cb89fc,keyword article,informational,307,0,0,0,0.0,4.9,106,0.8368867360398213,0.0,198,visible in search,Investigate
content_43aa1cde48e3,client_4e07408562,keyword article,informational,6054,30,5,12,0.5,2.7,14,0.8366101570655632,4.689267507070027,199,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_b46c62b14582,client_8527a891e2,keyword article,commercial,6240,8,0,0,0.13,31.8,103,0.8361565899695756,0.0,200,meaningful impression volume,Investigate
content_e54835b2ecd6,client_f369cb89fc,keyword article,informational,55,0,0,0,0.0,6.1,20,0.8357643243675663,0.0,201,visible in search,Investigate
content_0eae5bca3f17,client_f369cb89fc,keyword article,informational,66,0,0,0,0.0,11.0,20,0.8353678938088254,0.0,202,visible in search,Investigate
content_6553f210db6d,client_8527a891e2,keyword article,commercial,264,1,1,0,0.38,49.4,104,0.8352476256755739,-5.579729825986222,203,model-ranked opportunity,Investigate
content_2ff48634c590,client_8527a891e2,keyword article,informational,29,0,0,0,0.0,8.1,104,0.8351393358153189,0.0,204,visible in search,Investigate
content_93aaf9dc4672,client_4e07408562,keyword article,informational,3575,6,1,1,0.17,22.8,104,0.835012426059649,0.0,205,meaningful impression volume,Investigate
content_a6087b96819d,client_8527a891e2,keyword article,informational,9,0,0,0,0.0,4.9,102,0.8344302181176589,0.0,206,visible in search,Investigate
content_f4189b5da579,client_f369cb89fc,keyword article,informational,3987,3,1,1,0.08,6.6,20,0.83420193087367,0.0,207,visible in search; meaningful impression volume,Investigate
content_41f4a056d61c,client_f369cb89fc,keyword article,informational,312,3,0,0,0.96,18.9,20,0.8340777773804146,0.0,208,visible in search,Investigate
content_c2dfd56f7149,client_4e07408562,keyword article,commercial,976,0,0,0,0.0,22.4,104,0.8338033061994169,0.0,209,meaningful impression volume,Investigate
content_2eb047841032,client_8527a891e2,keyword article,informational,30,0,0,0,0.0,4.3,92,0.8337879970268197,0.0,210,visible in search,Investigate
content_8573511e9f28,client_4e07408562,keyword article,informational,2358,1,0,1,0.04,38.7,104,0.8337665395263342,3.8829965397038375,211,recent click decline; meaningful impression volume,Investigate
content_43cee7a2e67e,client_f369cb89fc,keyword article,informational,295,0,0,0,0.0,5.3,20,0.8336234597979177,0.0,212,visible in search,Investigate
content_3023680512a5,client_f369cb89fc,keyword article,informational,1280,1,1,0,0.08,4.8,20,0.8335631124728057,-7.155396301896734,213,visible in search; meaningful impression volume,Investigate
content_0a94e9f318d6,client_f369cb89fc,keyword article,informational,23,0,0,0,0.0,6.3,20,0.8335528811748617,0.0,214,visible in search,Investigate
content_65d2cecfb022,client_f369cb89fc,keyword article,informational,1194,1,0,1,0.08,8.8,20,0.8328342270890119,3.5429507321828053,215,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_eeffd7e71d7a,client_4e07408562,keyword article,informational,657,0,0,0,0.0,22.6,13,0.8325696562012668,0.0,216,model-ranked opportunity,Investigate
content_c9f2c81b4687,client_e629fa6598,keyword article,transactional,71,0,0,0,0.0,6.5,20,0.8323837544644412,0.0,217,visible in search,Investigate
content_c65ee459f729,client_f369cb89fc,keyword article,informational,6526,0,0,0,0.0,17.4,106,0.8322372372719333,0.0,218,visible in search; meaningful impression volume,Investigate
content_0be51c9e6cbd,client_f369cb89fc,keyword article,transactional,4205,2,1,1,0.05,0.7,8,0.8318799736908751,0.0,219,visible in search; meaningful impression volume,Investigate
content_bd4f55aa933f,client_f369cb89fc,keyword article,informational,586,2,0,0,0.34,5.2,20,0.8316873146355279,0.0,220,visible in search,Investigate
content_5b427a81c0b2,client_f369cb89fc,keyword article,transactional,538,2,0,2,0.37,12.2,20,0.8315933028083922,4.193143713939333,221,recent click decline; visible in search,Investigate
content_6847b41c8804,client_4e07408562,keyword article,transactional,1608,3,0,2,0.19,7.6,14,0.8315388369056078,4.922245431328256,222,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_ca8f273a3e0a,client_4e07408562,keyword article,commercial,268,0,0,0,0.0,5.1,104,0.8314253267611216,0.0,223,visible in search,Investigate
content_c9e010f15592,client_8527a891e2,keyword article,informational,20,0,0,0,0.0,8.4,104,0.8313900660518013,0.0,224,visible in search,Investigate
content_10a54e15750b,client_434c9b5ae5,keyword article,informational,467,1,0,0,0.21,7.1,8,0.8312564231587719,0.0,225,visible in search,Investigate
content_97804a37420a,client_f369cb89fc,keyword article,informational,125,0,0,0,0.0,2.5,20,0.8308137988515657,0.0,226,visible in search,Investigate
content_7172c0b0a2d3,client_8527a891e2,keyword article,informational,59,0,0,0,0.0,8.7,92,0.8305345247459016,0.0,227,visible in search,Investigate
content_3fb46bec4413,client_4e07408562,keyword article,informational,2311,3,1,2,0.13,3.9,7,0.8305134570373558,2.581956076597423,228,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_a12d4a1e9a4b,client_4e07408562,keyword article,informational,836,1,1,0,0.12,5.1,104,0.830438155948354,-6.729824070489475,229,visible in search; meaningful impression volume,Investigate
content_0b47dae0c7f9,client_8527a891e2,keyword article,informational,1191,0,0,0,0.0,23.1,103,0.8300768432550352,0.0,230,meaningful impression volume,Investigate
content_312de493d381,client_f369cb89fc,keyword article,informational,137,1,0,0,0.73,6.7,20,0.8296724574239379,0.0,231,visible in search,Investigate
content_93736f8ade40,client_f369cb89fc,keyword article,transactional,111,0,0,0,0.0,12.2,20,0.8293380717547664,0.0,232,visible in search,Investigate
content_403c76bb83b4,client_4e07408562,keyword article,informational,1101,2,0,1,0.18,12.7,7,0.8292150828103686,3.5024409948564297,233,recent click decline; visible in search; meaningful impression volume,Investigate
content_3a4099af9765,client_434c9b5ae5,keyword article,informational,194,0,0,0,0.0,9.5,8,0.8292082911241858,0.0,234,visible in search,Investigate
content_954cc45bd437,client_4e07408562,keyword article,informational,15439,6,2,3,0.04,1.5,7,0.8290584792849567,2.4111792058946917,235,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_9e40f2d86a76,client_8527a891e2,keyword article,informational,94,0,0,0,0.0,82.1,104,0.8281575019027144,0.0,236,model-ranked opportunity,Investigate
content_a640f4c92b1a,client_bdd2d3af3a,keyword article,informational,584,4,0,1,0.68,8.9,20,0.8275198207898902,3.1858059236159284,237,recent click decline; visible in search,CTR/content review
content_b872486bfd10,client_f369cb89fc,keyword article,informational,4696,2,1,1,0.04,2.3,20,0.8273628784521344,0.0,238,visible in search; meaningful impression volume,Investigate
content_e54f6d06e493,client_f369cb89fc,keyword article,transactional,515,1,0,0,0.19,8.0,20,0.8272752429783787,0.0,239,visible in search,Investigate
content_69b845b4ecce,client_f369cb89fc,keyword article,informational,1651,4,1,2,0.24,25.5,20,0.8272504110416163,2.4699139846936413,240,recent click decline; meaningful impression volume,Investigate
content_663485f2517d,client_f369cb89fc,keyword article,informational,1631,3,0,2,0.18,7.5,20,0.8271610546761027,4.931707690349369,241,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_6fa19b4611d7,client_8527a891e2,keyword article,informational,31,0,0,0,0.0,10.4,104,0.827094211862025,0.0,242,visible in search,Investigate
content_210e39dc2bb5,client_4e07408562,keyword article,commercial,2967,3,0,0,0.1,30.8,14,0.8269697978593514,0.0,243,meaningful impression volume,Investigate
content_1f1c6b273a44,client_f369cb89fc,keyword article,informational,87,0,0,0,0.0,9.6,20,0.8269250874468528,0.0,244,visible in search,Investigate
content_6e169e224b2e,client_f369cb89fc,keyword article,informational,165,0,0,0,0.0,2.7,20,0.8267640020883558,0.0,245,visible in search,Investigate
content_420f30e62d90,client_8527a891e2,keyword article,informational,196,2,0,0,1.02,6.5,103,0.8267220842023547,0.0,246,visible in search,Investigate
content_a6280c3cc1ab,client_8527a891e2,keyword article,informational,18,0,0,0,0.0,7.4,20,0.826512734325508,0.0,247,visible in search,Investigate
content_17a540c99ba9,client_f369cb89fc,keyword article,transactional,214,0,0,0,0.0,9.2,8,0.8259816161975272,0.0,248,visible in search,Investigate
content_7fcc5d4ca571,client_f369cb89fc,keyword article,informational,415,2,0,1,0.48,4.3,20,0.8258163243614535,3.0153426301306316,249,recent click decline; visible in search,CTR/content review
content_67095eb7f5de,client_f369cb89fc,keyword article,informational,4782,4,2,1,0.08,0.6,8,0.8256924581906251,-4.236411621840149,250,visible in search; meaningful impression volume,Investigate
content_c799fa5ef1b8,client_e629fa6598,keyword article,commercial,161,0,0,0,0.0,7.0,20,0.8254698300130451,0.0,251,visible in search,Investigate
content_d10d476fbfa5,client_f369cb89fc,keyword article,commercial,1113,0,0,0,0.0,4.8,20,0.8251292433045817,0.0,252,visible in search; meaningful impression volume,Investigate
content_fdc4d9b36547,client_8527a891e2,keyword article,informational,49,0,0,0,0.0,9.3,20,0.8247845347643009,0.0,253,visible in search,Investigate
content_d266e425a2f3,client_4e07408562,keyword article,informational,6365,9,0,1,0.14,5.8,14,0.8247144802528992,4.379363303921019,254,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_5773c94c67f5,client_434c9b5ae5,keyword article,commercial,1361,1,0,1,0.07,11.5,89,0.824513601664676,3.6083547433547287,255,recent click decline; visible in search; meaningful impression volume,Investigate
content_754f60740fb5,client_8527a891e2,keyword article,informational,56,0,0,0,0.0,4.9,103,0.8245044370359076,0.0,256,visible in search,Investigate
content_f9922b5e46b4,client_4e07408562,keyword article,informational,640,2,0,0,0.31,37.9,104,0.8244247427138611,0.0,257,model-ranked opportunity,Investigate
content_3a510b962660,client_f369cb89fc,keyword article,informational,74,0,0,0,0.0,6.8,20,0.8244093695889708,0.0,258,visible in search,Investigate
content_7e3be2e230f5,client_4e07408562,keyword article,informational,909,1,0,1,0.11,33.4,104,0.8240289629213219,3.406722299755448,259,recent click decline; meaningful impression volume,Investigate
content_17ef23a45359,client_f369cb89fc,keyword article,informational,21,0,0,0,0.0,4.8,8,0.824003607267275,0.0,260,visible in search,Investigate
content_4a77f09bb322,client_e629fa6598,keyword article,transactional,226,1,0,0,0.44,6.8,104,0.8237619661677568,0.0,261,visible in search,Investigate
content_0c7ff518816e,client_4e07408562,keyword article,informational,1401,1,0,1,0.07,18.5,14,0.8236617681553293,3.6228275337972677,262,recent click decline; visible in search; meaningful impression volume,Investigate
content_3def2ad70050,client_f369cb89fc,keyword article,transactional,563,0,0,0,0.0,7.8,20,0.8233067010158269,0.0,263,visible in search,Investigate
